Bill Date,Net Amount,day,month,year,Last Pay Mode
2019-11-23,21,23,11,2019,CARD
2019-11-23,550,23,11,2019,CARD
2019-11-23,31,23,11,2019,CARD
2019-11-23,505,23,11,2019,CARD
2019-11-23,60,23,11,2019,CARD
2019-11-23,630,23,11,2019,CASH
2019-11-23,1836,23,11,2019,CARD
2019-11-23,480,23,11,2019,CASH
2019-11-23,430,23,11,2019,CASH
2019-11-23,20,23,11,2019,CASH
2019-11-23,10,23,11,2019,CASH
2019-11-23,10,23,11,2019,CASH
2019-11-23,20,23,11,2019,CASH
2019-11-23,20,23,11,2019,CASH
2019-11-23,120,23,11,2019,TPA
2019-11-23,1400,23,11,2019,CARD
2019-11-23,150,23,11,2019,CASH
2019-11-23,1400,23,11,2019,
2019-11-23,125,23,11,2019,CASH
2019-11-23,480,23,11,2019,CARD
2019-11-23,20,23,11,2019,CASH
2019-11-23,300,23,11,2019,CARD
2019-11-23,920,23,11,2019,CASH
2019-11-23,60,23,11,2019,CASH
2019-11-23,1290,23,11,2019,CASH
2019-11-23,1000,23,11,2019,
2019-11-23,210,23,11,2019,CARD
2019-11-23,1000,23,11,2019,PREPAID
2019-11-23,400,23,11,2019,CARD
2019-11-23,2180,23,11,2019,
2019-11-23,1090,23,11,2019,CARD
2019-11-23,884,23,11,2019,CASH
2019-11-23,790,23,11,2019,CASH
2019-11-23,941,23,11,2019,CASH
2019-11-23,1400,23,11,2019,CARD
2019-11-23,85,23,11,2019,CASH
2019-11-23,620,23,11,2019,CASH
2019-11-23,1770,23,11,2019,CARD
2019-11-23,764,23,11,2019,TPA
2019-11-23,1000,23,11,2019,TPA
2019-11-23,2750,23,11,2019,CASH
2019-11-23,1120,23,11,2019,CASH
2019-11-23,480,23,11,2019,CASH
2019-11-23,1000,23,11,2019,CASH
2019-11-23,960,23,11,2019,CASH
2019-11-23,870,23,11,2019,PREPAID
2019-11-23,2080,23,11,2019,
2019-11-23,580,23,11,2019,CASH
2019-11-23,1170,23,11,2019,CARD
2019-11-23,920,23,11,2019,PREPAID
2019-11-23,1000,23,11,2019,CASH
2019-11-23,570,23,11,2019,CARD
2019-11-23,580,23,11,2019,CASH
2019-11-23,230,23,11,2019,CASH
2019-11-23,100,23,11,2019,CARD
2019-11-23,500,23,11,2019,CARD
2019-11-23,1480,23,11,2019,CARD
2019-11-23,320,23,11,2019,PREPAID
2019-11-23,800,23,11,2019,CARD
2019-11-23,330,23,11,2019,CARD
2019-11-23,500,23,11,2019,CASH
2019-11-23,480,23,11,2019,CASH
2019-11-23,480,23,11,2019,CASH
2019-11-23,430,23,11,2019,CASH
2019-11-23,1020,23,11,2019,TPA
2019-11-23,1700,23,11,2019,CASH
2019-11-23,750,23,11,2019,TPA
2019-11-23,1150,23,11,2019,
2019-11-23,480,23,11,2019,CASH
2019-11-23,620,23,11,2019,CASH
2019-11-23,0,23,11,2019,
2019-11-23,800,23,11,2019,PREPAID
2019-11-23,1000,23,11,2019,CASH
2019-11-23,1450,23,11,2019,
2019-11-23,120,23,11,2019,
2019-11-23,6470,23,11,2019,
2019-11-23,1420,23,11,2019,
2019-11-23,1000,23,11,2019,
2019-11-23,10000,23,11,2019,
2019-11-23,120,23,11,2019,
2019-11-23,467,23,11,2019,CARD
2019-11-23,68,23,11,2019,CASH
2019-11-23,100,23,11,2019,CASH
2019-11-23,220,23,11,2019,CASH
2019-11-23,600,23,11,2019,CASH
2019-11-23,100,23,11,2019,CASH
2019-11-23,1400,23,11,2019,CARD
2019-11-23,650,23,11,2019,CARD
2019-11-23,4750,23,11,2019,CASH
2019-11-23,109,23,11,2019,CASH
2019-11-23,10,23,11,2019,CASH
2019-11-23,209,23,11,2019,CASH
2019-11-23,1719,23,11,2019,PREPAID
2019-11-23,2333,23,11,2019,PREPAID
2019-11-23,810,23,11,2019,PREPAID
2019-11-23,430,23,11,2019,CARD
2019-11-23,85,23,11,2019,CASH
2019-11-23,175,23,11,2019,CASH
2019-11-23,150,23,11,2019,CASH
2019-11-23,736,23,11,2019,CASH
2019-11-23,52,23,11,2019,CASH
2019-11-23,86,23,11,2019,CASH
2019-11-23,2600,23,11,2019,CASH
2019-11-23,740,23,11,2019,CARD
2019-11-23,1400,23,11,2019,
2019-11-23,650,23,11,2019,CASH
2019-11-23,650,23,11,2019,TPA
2019-11-23,550,23,11,2019,RTGS
2019-11-23,800,23,11,2019,CHEQUE
2019-11-23,950,23,11,2019,CASH
2019-11-23,950,23,11,2019,CASH
2019-11-23,400,23,11,2019,CASH
2019-11-23,400,23,11,2019,CASH
2019-11-23,400,23,11,2019,CARD
2019-11-23,550,23,11,2019,CASH
2019-11-23,1100,23,11,2019,CARD
2019-11-23,550,23,11,2019,CASH
2019-11-23,1000,23,11,2019,CARD
2019-11-23,950,23,11,2019,CASH
2019-11-23,950,23,11,2019,CASH
2019-11-23,432,23,11,2019,TPA
2019-11-23,63,23,11,2019,TPA
2019-11-23,150,23,11,2019,TPA
2019-11-23,2248,23,11,2019,TPA
2019-11-23,0,23,11,2019,
2019-11-23,430,23,11,2019,CASH
2019-11-23,21570,23,11,2019,CASH
2019-11-23,6825,23,11,2019,PREPAID
2019-11-23,9910,23,11,2019,CASH
2019-11-23,72580,23,11,2019,CARD
2019-11-23,56090,23,11,2019,CASH
2019-11-23,52213,23,11,2019,TPA
2019-11-23,63485,23,11,2019,CASH
2019-11-23,60070,23,11,2019,CARD
2019-11-23,98,23,11,2019,CARD
2019-11-23,90255,23,11,2019,TPA
2019-11-23,181,23,11,2019,CARD
2019-11-23,1770,23,11,2019,RTGS
2019-11-23,4886,23,11,2019,RTGS
2019-11-23,95,23,11,2019,CASH
2019-11-23,313,23,11,2019,CASH
2019-11-23,19325,23,11,2019,
2019-11-23,1400,23,11,2019,CASH
2019-11-23,535,23,11,2019,CASH
2019-11-23,328,23,11,2019,CASH
2019-11-23,21,23,11,2019,CASH
2019-11-23,78,23,11,2019,CASH
2019-11-23,22661,23,11,2019,CASH
2019-11-23,12640,23,11,2019,FREE
2019-11-23,1690,23,11,2019,CASH
2019-11-23,11660,23,11,2019,TPA
2019-11-23,1450,23,11,2019,CASH
2019-11-23,550,23,11,2019,TPA
2019-11-23,34635,23,11,2019,CARD
2019-11-23,10115,23,11,2019,CASH
2019-11-23,35355,23,11,2019,PREPAID
2019-11-23,600,23,11,2019,RTGS
2019-11-23,181,23,11,2019,RTGS
2019-11-23,491,23,11,2019,CASH
2019-11-23,207,23,11,2019,CASH
2019-11-23,20,23,11,2019,CASH
2019-11-23,830,23,11,2019,
2019-11-23,25,23,11,2019,CARD
2019-11-23,60,23,11,2019,CARD
2019-11-23,2098,23,11,2019,CARD
2019-11-23,17,23,11,2019,CARD
2019-11-23,23,23,11,2019,CARD
2019-11-23,3205,23,11,2019,PREPAID
2019-11-23,3566,23,11,2019,CASH
2019-11-23,238,23,11,2019,CASH
2019-11-23,1400,23,11,2019,CASH
2019-11-23,150,23,11,2019,CARD
2019-11-23,1000,23,11,2019,CASH
2019-11-23,579,23,11,2019,CARD
2019-11-23,166,23,11,2019,CASH
2019-11-23,100,23,11,2019,CASH
2019-11-23,181,23,11,2019,CASH
2019-11-23,330,23,11,2019,CARD
2019-11-23,480,23,11,2019,CASH
2019-11-23,1400,23,11,2019,
2019-11-23,2210,23,11,2019,CASH
2019-11-23,10,23,11,2019,CASH
2019-11-23,2650,23,11,2019,CASH
2019-11-23,8017,23,11,2019,CASH
2019-11-23,1400,23,11,2019,
2019-11-23,300,23,11,2019,CASH
2019-11-23,3500,23,11,2019,CASH
2019-11-23,430,23,11,2019,CASH
2019-11-23,1400,23,11,2019,CARD
2019-11-23,3700,23,11,2019,CASH
2019-11-23,1400,23,11,2019,CASH
2019-11-23,391,23,11,2019,CARD
2019-11-23,19,23,11,2019,CARD
2019-11-23,12,23,11,2019,CARD
2019-11-23,86,23,11,2019,CARD
2019-11-23,255,23,11,2019,CASH
2019-11-23,1255,23,11,2019,CARD
2019-11-23,255,23,11,2019,CASH
2019-11-23,480,23,11,2019,CASH
2019-11-23,178,23,11,2019,CASH
2019-11-23,112,23,11,2019,CASH
2019-11-23,111,23,11,2019,CARD
2019-11-23,31,23,11,2019,CASH
2019-11-23,3449,23,11,2019,CARD
2019-11-23,388,23,11,2019,CASH
2019-11-23,19,23,11,2019,CASH
2019-11-23,80,23,11,2019,CASH
2019-11-23,189,23,11,2019,CASH
2019-11-23,125,23,11,2019,CARD
2019-11-23,150,23,11,2019,CASH
2019-11-23,1400,23,11,2019,
2019-11-23,30,23,11,2019,CASH
2019-11-23,356,23,11,2019,TPA
2019-11-23,3190,23,11,2019,TPA
2019-11-23,350,23,11,2019,CASH
2019-11-23,430,23,11,2019,CARD
2019-11-23,10,23,11,2019,CASH
2019-11-23,1958,23,11,2019,CARD
2019-11-23,130,23,11,2019,CASH
2019-11-23,20,23,11,2019,CASH
2019-11-23,20,23,11,2019,CASH
2019-11-23,150,23,11,2019,CASH
2019-11-23,10,23,11,2019,CASH
2019-11-23,4150,23,11,2019,
2019-11-23,250,23,11,2019,CASH
2019-11-23,1750,23,11,2019,CASH
2019-11-23,12411,23,11,2019,CASH
2019-11-23,799,23,11,2019,
2019-11-23,175,23,11,2019,CASH
2019-11-23,1400,23,11,2019,CARD
2019-11-23,33,23,11,2019,CASH
2019-11-23,10,23,11,2019,CASH
2019-11-23,530,23,11,2019,CARD
2019-11-23,100,23,11,2019,CASH
2019-11-23,137,23,11,2019,TPA
2019-11-23,100,23,11,2019,CASH
2019-11-23,530,23,11,2019,CASH
2019-11-23,418,23,11,2019,CARD
2019-11-23,200,23,11,2019,CASH
2019-11-23,330,23,11,2019,CASH
2019-11-23,1400,23,11,2019,CARD
2019-11-23,330,23,11,2019,CASH
2019-11-23,155,23,11,2019,CARD
2019-11-23,130,23,11,2019,CASH
2019-11-23,630,23,11,2019,CASH
2019-11-23,530,23,11,2019,CARD
2019-11-23,830,23,11,2019,CASH
2019-11-23,830,23,11,2019,CASH
2019-11-23,1400,23,11,2019,CASH
2019-11-23,530,23,11,2019,CARD
2019-11-23,100,23,11,2019,CARD
2019-11-23,350,23,11,2019,CARD
2019-11-23,540,23,11,2019,CARD
2019-11-23,170,23,11,2019,CARD
2019-11-23,600,23,11,2019,CASH
2019-11-23,330,23,11,2019,CASH
2019-11-23,100,23,11,2019,CASH
2019-11-23,430,23,11,2019,CASH
2019-11-23,2275,23,11,2019,CARD
2019-11-23,1030,23,11,2019,CASH
2019-11-23,1707,23,11,2019,CASH
2019-11-23,1400,23,11,2019,PREPAID
2019-11-23,530,23,11,2019,TPA
2019-11-23,2020,23,11,2019,CARD
2019-11-23,386,23,11,2019,CASH
2019-11-23,42,23,11,2019,CASH
2019-11-23,9,23,11,2019,TPA
2019-11-23,492,23,11,2019,TPA
2019-11-23,300,23,11,2019,TPA
2019-11-23,117,23,11,2019,TPA
2019-11-23,1400,23,11,2019,CASH
2019-11-23,132,23,11,2019,
2019-11-23,1800,23,11,2019,CARD
2019-11-23,9643,23,11,2019,CARD
2019-11-23,330,23,11,2019,CASH
2019-11-23,530,23,11,2019,CASH
2019-11-23,2300,23,11,2019,
2019-11-23,570,23,11,2019,
2019-11-23,1400,23,11,2019,
2019-11-23,485,23,11,2019,CARD
2019-11-23,75,23,11,2019,CHEQUE
2019-11-23,330,23,11,2019,CHEQUE
2019-11-23,416,23,11,2019,CHEQUE
2019-11-23,10,23,11,2019,CASH
2019-11-23,1478,23,11,2019,CASH
2019-11-23,20,23,11,2019,CASH
2019-11-23,2299,23,11,2019,CARD
2019-11-23,167,23,11,2019,CARD
2019-11-23,49,23,11,2019,CARD
2019-11-23,600,23,11,2019,CASH
2019-11-23,160,23,11,2019,CARD
2019-11-23,455,23,11,2019,CARD
2019-11-23,160,23,11,2019,CARD
2019-11-23,470,23,11,2019,CARD
2019-11-23,10,23,11,2019,CASH
2019-11-23,31,23,11,2019,CASH
2019-11-23,10,23,11,2019,CASH
2019-11-23,403,23,11,2019,CASH
2019-11-23,500,23,11,2019,CASH
2019-11-23,200,23,11,2019,CASH
2019-11-23,3400,23,11,2019,CARD
2019-11-23,100,23,11,2019,CASH
2019-11-23,80,23,11,2019,CASH
2019-11-23,1400,23,11,2019,CASH
2019-11-23,92,23,11,2019,TPA
2019-11-23,50,23,11,2019,CASH
2019-11-23,1400,23,11,2019,
2019-11-23,20,23,11,2019,CASH
2019-11-23,80,23,11,2019,CASH
2019-11-23,500,23,11,2019,CASH
2019-11-23,28,23,11,2019,CASH
2019-11-23,1400,23,11,2019,CASH
2019-11-23,330,23,11,2019,CASH
2019-11-23,480,23,11,2019,CARD
2019-11-23,430,23,11,2019,CASH
2019-11-23,330,23,11,2019,CARD
2019-11-23,20,23,11,2019,CASH
2019-11-23,20,23,11,2019,CASH
2019-11-23,20,23,11,2019,CASH
2019-11-23,1400,23,11,2019,CASH
2019-11-23,300,23,11,2019,CASH
2019-11-23,50,23,11,2019,CASH
2019-11-23,35,23,11,2019,CASH
2019-11-23,1400,23,11,2019,
2019-11-23,330,23,11,2019,CASH
2019-11-23,800,23,11,2019,CARD
2019-11-23,500,23,11,2019,CASH
2019-11-23,330,23,11,2019,CASH
2019-11-23,830,23,11,2019,CASH
2019-11-23,330,23,11,2019,CARD
2019-11-23,530,23,11,2019,CASH
2019-11-23,430,23,11,2019,CARD
2019-11-23,1400,23,11,2019,
2019-11-23,171,23,11,2019,CASH
2019-11-23,830,23,11,2019,CASH
2019-11-23,100,23,11,2019,CASH
2019-11-23,250,23,11,2019,CASH
2019-11-23,600,23,11,2019,CASH
2019-11-23,150,23,11,2019,CASH
2019-11-23,10,23,11,2019,CASH
2019-11-23,180,23,11,2019,CASH
2019-11-23,480,23,11,2019,CASH
2019-11-23,320,23,11,2019,CASH
2019-11-23,2452,23,11,2019,CHEQUE
2019-11-23,68,23,11,2019,CASH
2019-11-23,20,23,11,2019,CASH
2019-11-23,430,23,11,2019,CASH
2019-11-23,530,23,11,2019,TPA
2019-11-23,1400,23,11,2019,
2019-11-23,113,23,11,2019,CASH
2019-11-23,898,23,11,2019,TPA
2019-11-23,384,23,11,2019,TPA
2019-11-23,195,23,11,2019,CASH
2019-11-23,330,23,11,2019,CASH
2019-11-23,2610,23,11,2019,CARD
2019-11-23,330,23,11,2019,CARD
2019-11-23,530,23,11,2019,TPA
2019-11-23,1833,23,11,2019,CASH
2019-11-23,225,23,11,2019,CASH
2019-11-23,540,23,11,2019,CASH
2019-11-23,944,23,11,2019,CASH
2019-11-22,2195,22,11,2019,CASH
2019-11-22,530,22,11,2019,CARD
2019-11-22,530,22,11,2019,CARD
2019-11-22,36,22,11,2019,CASH
2019-11-22,230,22,11,2019,CASH
2019-11-22,60,22,11,2019,CASH
2019-11-22,110,22,11,2019,CASH
2019-11-22,298,22,11,2019,CASH
2019-11-22,490,22,11,2019,CASH
2019-11-22,35,22,11,2019,
2019-11-22,27,22,11,2019,CASH
2019-11-22,305,22,11,2019,CASH
2019-11-22,12,22,11,2019,CASH
2019-11-22,280,22,11,2019,CASH
2019-11-22,61,22,11,2019,CASH
2019-11-22,211,22,11,2019,CASH
2019-11-22,686,22,11,2019,CARD
2019-11-22,105,22,11,2019,CASH
2019-11-22,275,22,11,2019,CASH
2019-11-22,300,22,11,2019,CARD
2019-11-22,430,22,11,2019,CASH
2019-11-22,1388,22,11,2019,CASH
2019-11-22,94,22,11,2019,PREPAID
2019-11-22,50,22,11,2019,CASH
2019-11-22,188,22,11,2019,CASH
2019-11-22,389,22,11,2019,CASH
2019-11-22,67,22,11,2019,CASH
2019-11-22,559,22,11,2019,CASH
2019-11-22,100,22,11,2019,CASH
2019-11-22,39,22,11,2019,PREPAID
2019-11-22,1676,22,11,2019,CASH
2019-11-22,61755,22,11,2019,CARD
2019-11-22,1040,22,11,2019,CASH
2019-11-22,58,22,11,2019,CASH
2019-11-22,405,22,11,2019,TPA
2019-11-22,1400,22,11,2019,PREPAID
2019-11-22,2169,22,11,2019,CASH
2019-11-22,38,22,11,2019,CASH
2019-11-22,198,22,11,2019,CASH
2019-11-22,33600,22,11,2019,TPA
2019-11-22,9,22,11,2019,CASH
2019-11-22,330,22,11,2019,CASH
2019-11-22,328,22,11,2019,TPA
2019-11-22,407,22,11,2019,CARD
2019-11-22,830,22,11,2019,CASH
2019-11-22,6858,22,11,2019,TPA
2019-11-22,261,22,11,2019,CARD
2019-11-22,111,22,11,2019,CASH
2019-11-22,430,22,11,2019,CASH
2019-11-22,1827,22,11,2019,
2019-11-22,14,22,11,2019,CASH
2019-11-22,156,22,11,2019,CARD
2019-11-22,330,22,11,2019,CASH
2019-11-22,330,22,11,2019,CARD
2019-11-22,330,22,11,2019,CASH
2019-11-22,430,22,11,2019,CASH
2019-11-22,452,22,11,2019,TPA
2019-11-22,489,22,11,2019,TPA
2019-11-22,330,22,11,2019,CARD
2019-11-22,400,22,11,2019,CASH
2019-11-22,49,22,11,2019,CASH
2019-11-22,2423,22,11,2019,CARD
2019-11-22,390,22,11,2019,CASH
2019-11-22,130,22,11,2019,CASH
2019-11-22,600,22,11,2019,CASH
2019-11-22,215,22,11,2019,CASH
2019-11-22,430,22,11,2019,CASH
2019-11-22,125,22,11,2019,CASH
2019-11-22,100,22,11,2019,CASH
2019-11-22,330,22,11,2019,CASH
2019-11-22,35,22,11,2019,CASH
2019-11-22,630,22,11,2019,CASH
2019-11-22,430,22,11,2019,CASH
2019-11-22,500,22,11,2019,CASH
2019-11-22,830,22,11,2019,CASH
2019-11-22,830,22,11,2019,CASH
2019-11-22,1400,22,11,2019,CASH
2019-11-22,20,22,11,2019,TPA
2019-11-22,106,22,11,2019,CASH
2019-11-22,330,22,11,2019,CASH
2019-11-22,100,22,11,2019,CASH
2019-11-22,1000,22,11,2019,CARD
2019-11-22,1400,22,11,2019,PREPAID
2019-11-22,1306,22,11,2019,CASH
2019-11-22,270,22,11,2019,CASH
2019-11-22,430,22,11,2019,CARD
2019-11-22,2439,22,11,2019,CASH
2019-11-22,411,22,11,2019,PREPAID
2019-11-22,1400,22,11,2019,CASH
2019-11-22,430,22,11,2019,CASH
2019-11-22,530,22,11,2019,CASH
2019-11-22,1400,22,11,2019,
2019-11-22,430,22,11,2019,CARD
2019-11-22,530,22,11,2019,CASH
2019-11-22,1030,22,11,2019,CASH
2019-11-22,600,22,11,2019,CASH
2019-11-22,100,22,11,2019,CASH
2019-11-22,50,22,11,2019,CASH
2019-11-22,1049,22,11,2019,TPA
2019-11-22,21,22,11,2019,CASH
2019-11-22,80,22,11,2019,CASH
2019-11-22,429,22,11,2019,TPA
2019-11-22,2000,22,11,2019,CASH
2019-11-22,530,22,11,2019,CARD
2019-11-22,400,22,11,2019,CARD
2019-11-22,646,22,11,2019,PREPAID
2019-11-22,40,22,11,2019,CASH
2019-11-22,200,22,11,2019,CASH
2019-11-22,3700,22,11,2019,CARD
2019-11-22,100,22,11,2019,CARD
2019-11-22,530,22,11,2019,CASH
2019-11-22,1400,22,11,2019,
2019-11-22,592,22,11,2019,TPA
2019-11-22,255,22,11,2019,PREPAID
2019-11-22,136,22,11,2019,PREPAID
2019-11-22,830,22,11,2019,CASH
2019-11-22,100,22,11,2019,CASH
2019-11-22,1013,22,11,2019,CARD
2019-11-22,92,22,11,2019,CASH
2019-11-22,3550,22,11,2019,CARD
2019-11-22,328,22,11,2019,CASH
2019-11-22,9,22,11,2019,TPA
2019-11-22,830,22,11,2019,CASH
2019-11-22,988,22,11,2019,CARD
2019-11-22,258,22,11,2019,CASH
2019-11-22,1400,22,11,2019,
2019-11-22,206,22,11,2019,CARD
2019-11-22,1400,22,11,2019,CASH
2019-11-22,1400,22,11,2019,CASH
2019-11-22,218,22,11,2019,
2019-11-22,156,22,11,2019,CARD
2019-11-22,2750,22,11,2019,CASH
2019-11-22,524,22,11,2019,CARD
2019-11-22,1400,22,11,2019,
2019-11-22,74366,22,11,2019,CASH
2019-11-22,47,22,11,2019,CASH
2019-11-22,50,22,11,2019,TPA
2019-11-22,150,22,11,2019,CARD
2019-11-22,2113,22,11,2019,CARD
2019-11-22,46,22,11,2019,CASH
2019-11-22,100,22,11,2019,CASH
2019-11-22,1400,22,11,2019,
2019-11-22,255,22,11,2019,CARD
2019-11-22,762,22,11,2019,
2019-11-22,432,22,11,2019,
2019-11-22,523,22,11,2019,CARD
2019-11-22,100,22,11,2019,CASH
2019-11-22,356,22,11,2019,CARD
2019-11-22,2974,22,11,2019,CASH
2019-11-22,1530,22,11,2019,CARD
2019-11-22,38594,22,11,2019,TPA
2019-11-22,4665,22,11,2019,PREPAID
2019-11-22,2275,22,11,2019,CASH
2019-11-22,42685,22,11,2019,TPA
2019-11-22,1400,22,11,2019,CASH
2019-11-22,36275,22,11,2019,TPA
2019-11-22,1949,22,11,2019,CASH
2019-11-22,1320,22,11,2019,TPA
2019-11-22,154,22,11,2019,CASH
2019-11-22,50457,22,11,2019,CASH
2019-11-22,85,22,11,2019,TPA
2019-11-22,68,22,11,2019,CASH
2019-11-22,60,22,11,2019,CASH
2019-11-22,10,22,11,2019,CASH
2019-11-22,1400,22,11,2019,CASH
2019-11-22,249,22,11,2019,CASH
2019-11-22,3100,22,11,2019,TPA
2019-11-22,962,22,11,2019,TPA
2019-11-22,197,22,11,2019,CASH
2019-11-22,1256,22,11,2019,CARD
2019-11-22,302,22,11,2019,CASH
2019-11-22,100,22,11,2019,CARD
2019-11-22,364,22,11,2019,TPA
2019-11-22,41,22,11,2019,CASH
2019-11-22,430,22,11,2019,CASH
2019-11-22,44,22,11,2019,CASH
2019-11-22,50,22,11,2019,CASH
2019-11-22,595,22,11,2019,CASH
2019-11-22,1021,22,11,2019,CARD
2019-11-22,156,22,11,2019,CARD
2019-11-22,160,22,11,2019,CASH
2019-11-22,300,22,11,2019,CASH
2019-11-22,1400,22,11,2019,CARD
2019-11-22,1400,22,11,2019,CASH
2019-11-22,324,22,11,2019,CASH
2019-11-22,105,22,11,2019,CASH
2019-11-22,324,22,11,2019,CASH
2019-11-22,1400,22,11,2019,
2019-11-22,530,22,11,2019,CASH
2019-11-22,241,22,11,2019,CASH
2019-11-22,92,22,11,2019,CASH
2019-11-22,864,22,11,2019,CASH
2019-11-22,31,22,11,2019,CASH
2019-11-22,130,22,11,2019,CASH
2019-11-22,49,22,11,2019,CARD
2019-11-22,44,22,11,2019,TPA
2019-11-22,280,22,11,2019,CASH
2019-11-22,60,22,11,2019,TPA
2019-11-22,167,22,11,2019,CARD
2019-11-22,197,22,11,2019,RTGS
2019-11-22,11190,22,11,2019,CARD
2019-11-22,100,22,11,2019,PREPAID
2019-11-22,373,22,11,2019,CASH
2019-11-22,1792,22,11,2019,PREPAID
2019-11-22,192,22,11,2019,TPA
2019-11-22,505,22,11,2019,PREPAID
2019-11-22,603,22,11,2019,RTGS
2019-11-22,430,22,11,2019,CASH
2019-11-22,130,22,11,2019,CASH
2019-11-22,432,22,11,2019,
2019-11-22,1402,22,11,2019,CASH
2019-11-22,3500,22,11,2019,CARD
2019-11-22,13,22,11,2019,RTGS
2019-11-22,600,22,11,2019,CASH
2019-11-22,130,22,11,2019,CASH
2019-11-22,915,22,11,2019,TPA
2019-11-22,180,22,11,2019,CASH
2019-11-22,1400,22,11,2019,CARD
2019-11-22,800,22,11,2019,CASH
2019-11-22,650,22,11,2019,TPA
2019-11-22,5175,22,11,2019,CARD
2019-11-22,650,22,11,2019,TPA
2019-11-22,50,22,11,2019,CASH
2019-11-22,481,22,11,2019,CASH
2019-11-22,1450,22,11,2019,CASH
2019-11-22,910,22,11,2019,CASH
2019-11-22,0,22,11,2019,
2019-11-22,120,22,11,2019,CARD
2019-11-22,570,22,11,2019,CASH
2019-11-22,690,22,11,2019,CARD
2019-11-22,1480,22,11,2019,CASH
2019-11-22,0,22,11,2019,
2019-11-22,200,22,11,2019,TPA
2019-11-22,800,22,11,2019,CASH
2019-11-22,4330,22,11,2019,
2019-11-22,800,22,11,2019,
2019-11-22,3510,22,11,2019,PREPAID
2019-11-22,800,22,11,2019,PREPAID
2019-11-22,269,22,11,2019,CASH
2019-11-22,3900,22,11,2019,CARD
2019-11-22,193,22,11,2019,CARD
2019-11-22,410,22,11,2019,CARD
2019-11-22,674,22,11,2019,CARD
2019-11-22,100,22,11,2019,CASH
2019-11-22,169,22,11,2019,CARD
2019-11-22,0,22,11,2019,
2019-11-22,350,22,11,2019,TPA
2019-11-22,3510,22,11,2019,CHEQUE
2019-11-22,300,22,11,2019,CASH
2019-11-22,150,22,11,2019,CASH
2019-11-22,215,22,11,2019,RTGS
2019-11-22,1453,22,11,2019,RTGS
2019-11-22,300,22,11,2019,CASH
2019-11-22,490,22,11,2019,CASH
2019-11-22,400,22,11,2019,CASH
2019-11-22,50,22,11,2019,TPA
2019-11-22,1300,22,11,2019,CARD
2019-11-22,900,22,11,2019,CARD
2019-11-22,392,22,11,2019,TPA
2019-11-22,1400,22,11,2019,
2019-11-22,330,22,11,2019,CASH
2019-11-22,1200,22,11,2019,CASH
2019-11-22,230,22,11,2019,CASH
2019-11-22,792,22,11,2019,CASH
2019-11-22,1400,22,11,2019,
2019-11-22,400,22,11,2019,CARD
2019-11-22,950,22,11,2019,CASH
2019-11-22,0,22,11,2019,
2019-11-22,40,22,11,2019,CASH
2019-11-22,2000,22,11,2019,CASH
2019-11-22,400,22,11,2019,CASH
2019-11-22,1400,22,11,2019,CASH
2019-11-22,448,22,11,2019,CARD
2019-11-22,650,22,11,2019,PREPAID
2019-11-22,575,22,11,2019,CASH
2019-11-22,10,22,11,2019,CASH
2019-11-22,47,22,11,2019,TPA
2019-11-22,19,22,11,2019,CASH
2019-11-22,50,22,11,2019,CASH
2019-11-22,220,22,11,2019,CASH
2019-11-22,544,22,11,2019,CASH
2019-11-22,289,22,11,2019,CASH
2019-11-22,1110,22,11,2019,
2019-11-22,714,22,11,2019,CASH
2019-11-22,3650,22,11,2019,CASH
2019-11-22,44,22,11,2019,CARD
2019-11-22,728,22,11,2019,CARD
2019-11-22,191,22,11,2019,CASH
2019-11-22,830,22,11,2019,CASH
2019-11-22,601,22,11,2019,CARD
2019-11-22,436,22,11,2019,CHEQUE
2019-11-22,2650,22,11,2019,CASH
2019-11-22,8000,22,11,2019,CASH
2019-11-22,732,22,11,2019,CARD
2019-11-22,2419,22,11,2019,CARD
2019-11-22,109,22,11,2019,CASH
2019-11-22,832,22,11,2019,TPA
2019-11-22,600,22,11,2019,CASH
2019-11-22,330,22,11,2019,CASH
2019-11-22,706,22,11,2019,CASH
2019-11-22,350,22,11,2019,CASH
2019-11-22,1505,22,11,2019,CARD
2019-11-22,1045,22,11,2019,TPA
2019-11-22,40,22,11,2019,CARD
2019-11-22,3744,22,11,2019,CARD
2019-11-22,330,22,11,2019,CASH
2019-11-22,1400,22,11,2019,CASH
2019-11-22,430,22,11,2019,CASH
2019-11-22,50,22,11,2019,CASH
2019-11-22,230,22,11,2019,CASH
2019-11-22,1400,22,11,2019,
2019-11-22,230,22,11,2019,CASH
2019-11-22,400,22,11,2019,CASH
2019-11-22,251,22,11,2019,CARD
2019-11-22,289,22,11,2019,CARD
2019-11-22,830,22,11,2019,CASH
2019-11-22,490,22,11,2019,CARD
2019-11-22,1400,22,11,2019,
2019-11-22,330,22,11,2019,TPA
2019-11-22,400,22,11,2019,CASH
2019-11-22,432,22,11,2019,
2019-11-22,31,22,11,2019,CASH
2019-11-22,21,22,11,2019,CASH
2019-11-22,430,22,11,2019,CASH
2019-11-22,472,22,11,2019,CASH
2019-11-22,430,22,11,2019,CASH
2019-11-22,915,22,11,2019,CASH
2019-11-22,3510,22,11,2019,CARD
2019-11-22,430,22,11,2019,CARD
2019-11-22,3510,22,11,2019,CARD
2019-11-22,1300,22,11,2019,PREPAID
